COD_OFICI,COD_NIVELOFIC,des_ofici,cod_cbc,des_cbc,cod_zona,des_zona,COD_TERRIT,des_territ,cod_areanego,des_areanego
5586,10,TUDELA CENTRO DE GESTION DE EMPRESAS,8524,PAMPLONA-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
2355,10,CANTABRIA-EMPRESAS,8525,SANTANDER-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
2705,10,SANTANDER-DPTO.EXTRANJERO,8525,SANTANDER-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5587,10,TORRELAVEGA-EMPRESAS-OTPA,8525,SANTANDER-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5644,10,MURIEDAS-EMPRESAS,8525,SANTANDER-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5879,10,SANTANDER-GRANDES EMPRESAS,8525,SANTANDER-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
2398,10,LA RIOJA-EMPRESAS,8526,LOGROÑO-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
2698,10,LOGROÑO-DPTO.EXTRANJERO,8526,LOGROÑO-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5294,10,LOGROÑO-EMPRESAS-VARA DE REY,8526,LOGROÑO-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5478,10,CALAHORRA CENT.GESTION DE EMPRESAS,8526,LOGROÑO-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5592,10,HUESCA-EMPRESAS,8550,HUESCA-CTRO.BEC,8465,ZONA EMP.(NORT-01),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
5869,10,BEC CER NORTE,,,8466,ZONA EMP.(NORT-RESTO),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
8466,30,ZONA EMP.(NORT-RESTO),,,8466,ZONA EMP.(NORT-RESTO),1587,DR NORTE EMPRESAS,58,BANCA DE EMPRESAS
1588,50,DR SUR EMPRESAS,,,,,1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
9712,10,COMPLEMENTO EMPRESAS SUR,,,,,1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
8468,30,ZONA EMP.(SUR-01),,,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2331,10,CORDOBA PROVINCIA EMPRESAS,8508,CORDOBA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2670,10,CORDOBA-DEPARTAMENTO EXTRANJERO,8508,CORDOBA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5450,10,LUCENA CENTRO DE GESTION DE EMPRESAS,8508,CORDOBA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2359,10,"GRANADA-EMPRESAS,PL. ISABEL CATOLICA",8510,GRANADA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2714,10,GRANADA-DPTO.EXTRANJERO,8510,GRANADA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
4963,10,OBE GRANADA,8510,GRANADA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2715,10,JEREZ-DPTO.EXTRANJERO,8512,CADIZ-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5475,10,CADIZ PROVINCIA EMPRESAS,8512,CADIZ-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5477,10,CADIZ-EMPRESAS,8512,CADIZ-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5493,10,PUERTO DE SANTA MARIA-EMPRESAS,8512,CADIZ-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5528,10,ALGECIRAS CENTR.GESTION DE EMPRESAS,8512,CADIZ-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
7286,10,CEUTA CENTRO DE GESTION DE EMPRESAS,8512,CADIZ-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2624,10,HUELVA-DEPARTAMENTO EXTRANJERO,8514,HUELVA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5452,10,HUELVA-EMPRESAS,8514,HUELVA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2717,10,ALMERIA-DPTO.EXTRANJERO,8515,ALMERIA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5447,10,EL EJIDO-EMPRESAS,8515,ALMERIA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5461,10,ALMERIA-EMPRESAS,8515,ALMERIA-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2623,10,JAEN-DEPARTAMENTO EXTRANJERO,8516,JAEN-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5491,10,ANDUJAR-EMPRESAS,8516,JAEN-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5510,10,JAEN-EMPRESAS,8516,JAEN-CTRO.BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2367,10,EXTREMADURA EMPRESAS,8574,EXTREMADURA-CTRO BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5594,10,DON BENITO-EMPRESAS,8574,EXTREMADURA-CTRO BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5664,10,CACERES CENTR.DE GESTION DE EMPRESAS,8574,EXTREMADURA-CTRO BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5716,10,MERIDA-D.BENITO CENTR.GEST.EMPRESAS,8574,EXTREMADURA-CTRO BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
7292,10,ALMENDRALEJO-EMPRESAS,8574,EXTREMADURA-CTRO BEC,8468,ZONA EMP.(SUR-01),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5829,10,UNIDAD DE FALLIDOS BEC,,,8469,ZONA EMP.(SUR-RESTO),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5831,10,U.G.F.ANDALUCIA ORIENTAL,,,8469,ZONA EMP.(SUR-RESTO),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5871,10,BEC CER SUR,,,8469,ZONA EMP.(SUR-RESTO),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5872,10,BEC CONCURSAL,,,8469,ZONA EMP.(SUR-RESTO),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
8469,30,ZONA EMP.(SUR-RESTO),,,8469,ZONA EMP.(SUR-RESTO),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
8541,30,ZONA EMP.(SUR-00),,,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2341,10,MALAGA PROVINCIA EMPRESAS,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2622,10,MARBELLA-DEPARTAMENTO EXTRANJERO,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
4965,10,OBE MALAGA-AV. ANDALUCIA,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5488,10,FUENGIROLA-EMPRESAS,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5507,10,C.DEL SOL CENTR.GESTION DE EMPRESAS,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5697,10,TORREMOLINOS-EMPRESAS,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
7293,10,ANTEQUERA-EMPRESAS,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
7674,10,MELILLA CENTR.DE GESTION DE EMPRESAS,8509,MALAGA-CTRO.BEC,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
2419,10,SEVILLA-BANCA DE EMPRESAS,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
4966,10,OBE SEVILLA-CRUZ CAMPO,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5438,10,SEVILLA EMPRESAS-RONDA CAPUCHINOS,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5453,10,VISO DEL ALCOR-EMPRESAS,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5463,10,UTRERA-EMPRESAS,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5468,10,"SEVILLA-EMPRESAS, CRUZ CAMPO",8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5474,10,SEVILLA PROV-EMPRESAS CENT.GEST.EMP.,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5476,10,DOS HERMANAS-EMPRESAS,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5518,10,CAMAS-EMPRESAS,8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
5531,10,"SEVILLA-EMPRESAS, VIRGEN DE LUJAN",8536,SEVILLA-CTRO. BE,8541,ZONA EMP.(SUR-00),1588,DR SUR EMPRESAS,58,BANCA DE EMPRESAS
4142,50,DR CENTRO EMPRESAS,,,,,4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
9710,10,COMPLEMENTO EMPRESAS CENTRO,,,,,4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2000,10,MARQUES DE URQUIJO-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2325,10,RECOLETOS EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2329,10,DIEGO DE LEON-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2335,10,DELICIAS-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2348,10,MADRID-EMPRESAS AZCA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
3863,10,COE EMPRESAS MADRID,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4569,10,MADRID-EMPRESAS GOYA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4572,10,CASTELLANA 108-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4582,10,MADRID-EMPRESAS STA. Mª CABEZA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5284,10,S. FCO. DE SALES-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5286,10,ARTURO SORIA-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5289,10,MADRID-EMP.-PRINCIPE DE VERGARA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5290,10,MADRID-EMPRESAS PTA DE ALCALA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5434,10,EUROBUILDING-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5441,10,"MADRID-EMPRESAS, COLOMBIA",,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5448,10,LOPEZ DE HOYOS-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5449,10,"MADRID-EMPRESAS, PUENTE VALLECAS",,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5454,10,HNOS.GARCIA NOBLEJAS-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5455,10,ORENSE-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5457,10,ARGANDA-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5459,10,CONDE DE CASAL-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5464,10,PLAZA ESPAÑA-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5469,10,TRES CANTOS-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5472,10,GLORIETA IGLESIA-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5473,10,PINTO-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5502,10,ALCALA NARVAEZ-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5512,10,FUENCARRAL-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5515,10,"MADRID-EMPRESAS, PLAZA CASTILLA",,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5516,10,MADRID/SERRANO 32-BANCA DE EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5713,10,PARLA-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5714,10,VALLECAS-EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
6113,10,RIVAS VACIAMADRID-BANCA DE EMPRESAS,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
6963,10,VALDEMORO-EMPRESAS-OTPA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
7694,10,MERCAMADRID-EMPRESAS-OTPA,,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
8471,30,ZONA EMP.(CENT-01),,,8471,ZONA EMP.(CENT-01),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2324,10,TORREJON DE ARDOZ-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2328,10,GETAFE-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2336,10,ALCOBENDAS-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4533,10,OBE TORREJON,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4559,10,MADRID-EMPRESAS OCA,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4584,10,OBE ALCOBENDAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5432,10,ALCORCON-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5435,10,MOSTOLES-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5437,10,MAJADAHONDA-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5444,10,LEGANES-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5446,10,COSLADA-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5458,10,VILLAVERDE-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5462,10,CARABANCHEL-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5498,10,PUERTA DEL ANGEL-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5508,10,FUENLABRADA-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5710,10,SAN SEBASTIAN DE LOS REYES-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
6095,10,LAS ROZAS-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
6125,10,BARAJAS-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
6195,10,ALGETE-EMPRESAS-OTPA,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
6196,10,POZUELO-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
7369,10,HUMANES-ISLAS CIES-EMPRESAS,,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
8472,30,ZONA EMP.(CENT-02),,,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2699,10,TOLEDO-DPTO.EXTRANJERO,8507,TOLEDO-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5551,10,TOLEDO-EMPRESAS,8507,TOLEDO-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5693,10,TALAVERA CENT.DE GESTION DE EMPRESAS,8507,TOLEDO-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2326,10,ALCALA DE H-GUADALAJARA EMPRESAS,8555,ALCALA HENARES-CENTRO BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2625,10,GUADALAJARA-DEPARTAMENTO EXTRANJERO,8555,ALCALA HENARES-CENTRO BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5677,10,GUADALAJARA CENT.GESTION DE EMPRESAS,8555,ALCALA HENARES-CENTRO BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2627,10,CUENCA-DEPARTAMENTO EXTRANJERO,8556,CUENCA-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5675,10,CUENCA-EMPRESAS,8556,CUENCA-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5614,10,CIUDAD REAL-EMPRESAS,8557,CIUDAD REAL-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5662,10,VALDEPEÑAS-EMPRESAS-OTPA,8557,CIUDAD REAL-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
2675,10,ALBACETE-DEPARTAMENTO EXTRANJERO,8558,ALBACETE-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5651,10,ALBACETE-EMPRESAS,8558,ALBACETE-CTRO.BEC,8472,ZONA EMP.(CENT-02),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5865,10,U.G.F. CENTRO (EMPRESAS),,,8474,ZONA EMP.(CENT-RESTO),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
5867,10,BEC CER CENTRO,,,8474,ZONA EMP.(CENT-RESTO),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
8474,30,ZONA EMP.(CENT-RESTO),,,8474,ZONA EMP.(CENT-RESTO),4142,DR CENTRO EMPRESAS,58,BANCA DE EMPRESAS
4195,50,DR CATALUÑA EMPRESAS,,,,,4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
9709,10,COMPLEMENTO EMPRESAS CATALUÑA,,,,,4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
8475,30,ZONA EMP.(CAT-00),,,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
2344,10,"LLEIDA-EMPRESAS, RAMBLA FERRAN",8500,LLEIDA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
2689,10,LLEIDA-DPTO.EXTRANJERO,8500,LLEIDA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
3399,10,LLEIDA-DPTO.EXTRANJERO,8500,LLEIDA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
4385,10,MOLLERUSSA-TARREGA-EMPRESES-OTPA,8500,LLEIDA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
2690,10,REUS-DPTO.EXTRANJERO,8501,TARRAGONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
5429,10,TARRAGONA-EMPRESAS,8501,TARRAGONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
5442,10,REUS-EMPRESAS,8501,TARRAGONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
7667,10,AMPOSTA EMPRESAS-OTP,8501,TARRAGONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
2688,10,GIRONA-DPTO.EXTRANJERO,8502,GIRONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
5423,10,GIRONA-EMPRESAS,8502,GIRONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
5431,10,FIGUERES CENT.DE GESTION DE EMPRESAS,8502,GIRONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
5439,10,OLOT CENTRO DE GESTION DE EMPRESAS,8502,GIRONA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
2340,10,"BARCELONA-EMPRESAS, DIPUTACIO",8590,BARCELONA.PL.CATALUÑA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
2342,10,"BARCELONA-EMPRESAS, PL.CATALUÑA",8590,BARCELONA.PL.CATALUÑA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
3866,10,COE EMPRESAS BARCELONA,8590,BARCELONA.PL.CATALUÑA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
4374,10,BARCELONA-EMPRESES AUSIAS MARC,8590,BARCELONA.PL.CATALUÑA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
5408,10,"BARCELONA-EMPRESAS, GRAN VIA",8590,BARCELONA.PL.CATALUÑA-CTRO.BEC,8475,ZONA EMP.(CAT-00),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
805,10,BARCELONA-EMPRESAS-MERCABARNA,,,8477,ZONA EMP.(CAT-02),4195,DR CATALUÑA EMPRESAS,58,BANCA DE EMPRESAS
