COD_IDCONTRA,COD_PERSONA,FAP_CONTR,IMP_CAPDIS,IMP_CAPINI,IMP_CAPPEN
00000000000000000274038147,3840635,08FEB2016,0.00,600.00,0.00
00000000000000000358696585,3840635,16AUG2016,0.00,0.00,0.00
00000000000000000358696586,3840635,16AUG2016,0.00,0.00,0.00
00000000000000000358785818,3840635,18AUG2016,0.00,600.00,250.73
00000000000000000369687765,3840635,25JAN2017,0.00,132.30,111.06
00000000000000000374090206,3840635,29MAR2017,0.00,69.90,69.90
00000000000000000255246427,3841887,22APR2015,12121.21,12121.21,6823.06
00000000000000000263128180,3841887,01SEP2015,0.00,0.00,0.00
00000000000000000273464592,3841887,29JAN2016,0.00,0.00,0.00
00000000000000000359434931,3841887,02SEP2016,0.00,4081.15,705.76
00000000000000000017032436,3843695,31OCT2000,47916.93,47916.93,19786.86
00000000000000000019749912,3864368,27APR2004,150000.00,150000.00,84089.69
00000000000000000242910001,3864368,27AUG2014,27474.30,27474.30,21307.07
00000100000000000381155200,3864368,27JUN2016,0.00,0.00,0.00
00000000000000000020460892,3868112,17NOV2008,16656.12,16656.12,0.00
00000000000000000065376069,3874982,20JAN2010,143346.77,143346.77,99521.82
00000000000000000017013281,3876555,23FEB2009,91246.79,91246.79,54899.38
00000000000000000260456841,3876678,16JUL2015,50000.00,50000.00,30084.57
00000100000000000350071978,3876678,12JUN2009,230000.00,230000.00,116054.34
00000000000000000020091827,3887750,28DEC2004,205000.00,205000.00,140538.53
00000000000000000270130362,3887750,11DEC2015,0.00,0.00,0.00
00000000000000000271046324,3887750,16DEC2015,0.00,0.00,0.00
00000000000000000272379431,3887750,13JAN2016,0.00,0.00,0.00
00000000000000000274652177,3887750,17FEB2016,0.00,0.00,0.00
00000000000000000275621337,3887750,04MAR2016,0.00,0.00,0.00
00000000000000000276555668,3887750,18MAR2016,0.00,0.00,0.00
00000000000000000277198617,3887750,01APR2016,0.00,0.00,0.00
00000000000000000280273008,3887750,23MAY2016,0.00,0.00,0.00
00000000000000000280797639,3887750,01JUN2016,0.00,0.00,0.00
00000000000000000355200630,3887750,20JUN2016,0.00,0.00,0.00
00000000000000000355372480,3887750,22JUN2016,0.00,0.00,0.00
00000000000000000359119302,3887750,26AUG2016,0.00,0.00,0.00
00000000000000000359409170,3887750,14SEP2016,6845.15,6845.15,5807.54
00000000000000000360195578,3887750,15SEP2016,0.00,0.00,0.00
00000000000000000367560703,3887750,22DEC2016,0.00,106.80,0.00
00000000000000000369486239,3887750,23JAN2017,0.00,113.99,37.99
00000000000000000370394116,3887750,03FEB2017,0.00,22.40,14.93
00000000000000000373914022,3887750,27MAR2017,0.00,457.00,457.00
00000000000000000270048162,3894527,10DEC2015,16566.41,16566.41,13941.05
00000000000000000018352873,3894717,29NOV2006,216600.00,216600.00,158223.70
00000100000000000321292684,3903679,28AUG1998,40267.81,40267.81,0.00
00000100000000000350418621,3906480,01OCT2004,61596.05,61596.05,27889.59
00000000000000000025699109,3910803,08JUN2005,321037.00,217500.00,218082.22
00000000000000000162770431,3913942,17FEB2013,3500.00,3500.00,0.00
00000000000000000236626127,3913942,02MAY2014,4206.38,4206.38,261.08
00000000000000000024269364,3917974,27MAR2007,57463.37,57463.37,33094.45
00000000000000000198550323,3917999,11NOV2013,0.00,0.00,0.00
00000000000000000214824903,3917999,03JAN2014,0.00,0.00,0.00
00000000000000000234953406,3917999,31MAR2014,0.00,2000.00,17.05
00000000000000000242418468,3917999,11AUG2014,0.00,1000.00,205.90
00000000000000000243643320,3917999,11SEP2014,0.00,500.00,118.97
00000000000000000249600873,3917999,05JAN2015,0.00,500.00,181.80
00000000000000000137766842,3918396,24OCT2016,0.00,880.00,689.78
00000000000000000268255518,3918396,30NOV2015,4000.00,4000.00,0.00
00000000000000000272480843,3918396,14JAN2016,0.00,0.00,0.00
00000000000000000273383858,3918396,28JAN2016,0.00,0.00,0.00
00000000000000000274986920,3918396,23FEB2016,0.00,0.00,0.00
00000000000000000274986921,3918396,23FEB2016,0.00,0.00,0.00
00000000000000000274987031,3918396,23FEB2016,0.00,0.00,0.00
00000000000000000274987104,3918396,23FEB2016,0.00,0.00,0.00
00000000000000000275021350,3918396,26FEB2016,3000.00,3000.00,0.00
00000000000000000279239823,3918396,04MAY2016,0.00,0.00,0.00
00000000000000000281736480,3918396,15JUN2016,0.00,3557.82,0.00
00000000000000000355965594,3918396,11JUL2016,4000.00,4000.00,3236.76
00000000000000000357060182,3918396,19JUL2016,0.00,0.00,0.00
00000000000000000357060308,3918396,19JUL2016,0.00,0.00,0.00
00000000000000000361428888,3918396,19OCT2016,10000.00,10000.00,8663.79
00000000000000000362803296,3918396,18OCT2016,0.00,4485.47,3516.05
00000000000000000369321825,3918396,19JAN2017,0.00,1858.31,1629.21
00000000000000000369321981,3918396,19JAN2017,0.00,186.00,139.77
00000000000000000373699498,3918396,23MAR2017,0.00,392.50,392.50
00000000000000000018091989,3923018,17JUN1996,147060.73,36060.73,58441.20
00000000000000000146749074,3923018,18NOV2016,0.00,0.00,0.00
00000000000000000024316029,3923164,20JUN2005,211255.75,116733.60,0.00
00000000000000000277422647,3923537,05APR2016,0.00,0.00,0.00
00000000000000000355224401,3923537,20JUN2016,0.00,0.00,0.00
00000000000000000364043206,3923537,03NOV2016,0.00,0.00,0.00
00000000000000000025857487,3925174,12JUN2007,121435.08,121435.08,65368.77
00000000000000000018110261,3928800,18MAR2009,26000.00,26000.00,6268.41
00000000000000000197304021,3928800,28OCT2013,0.00,0.00,0.00
00000000000000000249600589,3928800,05JAN2015,0.00,0.00,0.00
00000000000000000264813529,3928800,13OCT2015,3000.00,3000.00,460.17
00000000000000000016860079,3929384,17JUN1999,177172.06,102172.06,101764.49
00000000000000000020751067,3934479,21FEB2003,160000.00,160000.00,43409.00
00000000000000000283736127,3936123,11FEB2008,155164.20,145000.00,121936.79
00000000000000000272054702,3938000,07JAN2016,0.00,0.00,0.00
00000000000000000272054703,3938000,07JAN2016,0.00,0.00,0.00
00000000000000000274460544,3938000,15FEB2016,0.00,0.00,0.00
00000000000000000274973345,3938000,23FEB2016,0.00,0.00,0.00
00000000000000000279708798,3938000,12MAY2016,0.00,0.00,0.00
00000000000000000361882352,3938000,10OCT2016,6500.00,6500.00,0.00
00000100000000000349296714,3938000,19APR2007,12000.00,12000.00,0.00
00000100000000000631952102,3938000,05JAN2016,0.00,0.00,0.00
00000100000000000459715054,3940968,29DEC2010,376963.19,376963.19,328316.17
00000000000000000255623981,3942777,04MAY2015,15000.00,15000.00,0.00
00000000000000000360198547,3942777,15SEP2016,10500.00,10500.00,9644.41
00000000000000000275458597,3945809,02MAR2016,3000.00,3000.00,2331.86
00000000000000000276637713,3945809,21MAR2016,0.00,0.00,0.00
00000000000000000016597492,3949841,27NOV2001,69116.39,69116.39,0.00
00000100000000000579556756,3949841,27JAN2012,9500.00,9500.00,0.00
00000000000000000020903509,3951952,30MAR2007,191000.00,191000.00,152857.92
00000100000000001218464487,3951952,04NOV2015,8424.07,8424.07,6456.70
00000000000000000026023278,3953877,20OCT2009,236280.00,236280.00,205642.66
00000000000000000109204215,3953877,29NOV2010,6817.50,6817.50,2564.99
00000000000000000152123691,3953877,30MAY2012,352782.02,352782.02,302603.76
00000000000000000260292679,3953877,10JUL2015,13500.00,13500.00,9235.95
00000100000000000460781621,3953877,29DEC2010,228101.67,228101.67,186997.49
00000000000000000018124804,3954729,26OCT2006,177293.00,177293.00,13471.62
00000000000000000373674182,3954729,23MAR2017,3000.00,3000.00,3000.00
00000000000000000020456177,3954831,08NOV2005,95000.00,95000.00,65508.02
00000000000000000212228601,3954831,03DEC2013,8000.00,8000.00,3484.44
00000000000000000280479925,3954831,31MAY2016,6141.25,6141.25,5383.99
00000000000000000246928873,3958267,18DEC2014,112000.00,112000.00,103519.24
00000000000000000246932573,3958267,18DEC2014,52500.00,52500.00,48844.32
00000000000000000018072065,3960226,30MAY1997,48080.97,48080.97,0.00
00000000000000000283848920,3960770,07DEC2005,126000.00,126000.00,69034.83
00000000000000000372143001,3968818,01MAR2017,0.00,600.00,600.00
00000000000000000025310526,3974782,05FEB1998,37803.66,37803.66,2840.46
00000000000000000017406116,3976852,31AUG2004,46247.61,46247.61,0.00
00000000000000000243363063,3978495,05SEP2014,9000.00,9000.00,0.00
00000000000000000279729454,3991949,16MAY2016,16384.35,16384.35,14720.37
00000000000000000107966402,4007193,04APR2016,0.00,0.00,0.00
00000000000000000165010573,4007193,09MAY2013,150000.00,150000.00,117813.19
00000000000000000243384231,4007193,08SEP2014,18000.00,18000.00,9394.25
00000000000000000247687430,4007193,26NOV2014,0.00,0.00,0.00
00000000000000000161583896,4013658,22JAN2013,17000.00,17000.00,0.00
00000000000000000264819011,4013658,14OCT2015,6000.00,6000.00,3237.46
00000000000000000178042562,4014292,13JUL2000,53139.09,53139.09,32113.23
00000000000000000025747102,4019417,29NOV1999,35820.32,35820.32,10495.14
00000000000000000147764950,4035389,07MAR2012,49000.00,49000.00,36778.56
00000100000000000261934771,4035389,05AUG2015,10000.00,10000.00,7195.87
00000000000000000283684537,4038721,26JUN2009,95000.00,95000.00,78142.97
00000000000000000078251856,4042414,09FEB2010,11734.69,11734.69,2040.40
00000000000000000021809819,4042416,28APR2005,90000.00,90000.00,41777.93
00000000000000000018111508,4042808,31OCT2005,261000.00,210000.00,207160.58
00000000000000000108831100,4046489,23NOV2010,8300.00,8300.00,3290.87
00000000000000000154484157,4046489,29AUG2012,300000.00,300000.00,272056.30
00000000000000000020052789,4047138,27MAY2005,400000.00,400000.00,33017.13
00000000000000000280056249,4055195,18MAY2016,0.00,470.78,375.56
00000000000000000017191926,4058551,26OCT2005,127000.00,127000.00,66967.36
00000000000000000283857972,4058703,16FEB2005,250000.00,250000.00,113101.28
00000000000000000020335764,4066143,28SEP2005,67500.00,67500.00,18446.47
00000000000000000113149805,4072545,31DEC2010,95077.57,95077.57,87971.15
00000000000000000018784877,4080983,08FEB2007,150000.00,150000.00,82077.99
00000000000000000275467118,4080983,10MAR2016,6000.00,6000.00,0.00
00000000000000000280476958,4082297,02JUN2016,15583.34,15583.34,11903.35
00000000000000000250868436,4084334,29JAN2015,30000.00,30000.00,14471.49
00000000000000000246087691,4085607,28OCT2014,0.00,0.00,0.00
00000000000000000266083122,4085607,20OCT2015,0.00,309.00,17.11
00000000000000000115238156,4087814,24JAN2011,55000.00,55000.00,0.00
00000000000000000132294604,4087814,24FEB2011,8501.06,8501.06,0.00
00000000000000000281058355,4087814,06JUN2016,0.00,0.00,0.00
00000000000000000017442260,4088676,19MAR2007,150000.00,150000.00,81078.10
00000000000000000018186714,4090968,09JUL2007,197000.00,197000.00,124648.81
00000000000000000144473436,4092895,17NOV2011,10000.00,10000.00,0.00
00000000000000000265722118,4094673,20OCT2015,2600.00,2600.00,0.00
00000000000000000265723931,4094673,20OCT2015,2851.00,2851.00,0.00
00000000000000000266017040,4094673,19OCT2015,783.30,783.30,0.00
00000000000000000267009824,4094673,02NOV2015,1500.00,1500.00,0.00
00000000000000000272568396,4094673,19JAN2016,2491.00,2491.00,0.00
00000000000000000274879735,4094673,22FEB2016,1511.05,1511.05,0.00
00000000000000000274879956,4094673,22FEB2016,1767.34,1767.34,0.00
00000000000000000274880050,4094673,22FEB2016,2633.60,2633.60,0.00
00000000000000000274880195,4094673,22FEB2016,885.40,885.40,0.00
00000000000000000274949161,4094673,24FEB2016,5874.00,5874.00,0.00
00000000000000000277397696,4094673,12APR2016,2587.00,2587.00,0.00
00000000000000000278189507,4094673,19APR2016,2391.00,2391.00,0.00
00000000000000000355327350,4094673,11JUL2016,10000.00,10000.00,8482.00
00000000000000000355328451,4094673,22JUN2016,1500.00,1500.00,0.00
00000000000000000355328701,4094673,22JUN2016,1100.00,1100.00,0.00
00000000000000000355738788,4094673,29JUN2016,862.00,862.00,0.00
00000000000000000355738799,4094673,29JUN2016,522.00,522.00,0.00
00000000000000000356964062,4094673,18JUL2016,3380.00,3380.00,0.00
00000000000000000358375620,4094673,10AUG2016,3500.00,3500.00,0.00
00000000000000000360582248,4094673,22SEP2016,6000.00,6000.00,0.00
00000000000000000362564844,4094673,14OCT2016,7000.00,7000.00,0.00
00000000000000000362746136,4094673,18OCT2016,2700.00,2700.00,0.00
00000000000000000362746969,4094673,18OCT2016,1270.00,1270.00,0.00
00000000000000000363224165,4094673,24OCT2016,2080.00,2080.00,0.00
00000000000000000364452916,4094673,09NOV2016,980.00,980.00,0.00
00000000000000000369358506,4094673,20JAN2017,2480.00,2480.00,826.66
00000000000000000371543298,4094673,21FEB2017,8000.00,8000.00,8000.00
00000000000000000372288722,4094673,02MAR2017,3700.00,3700.00,3700.00
00000100000000001194134560,4107576,18FEB2015,40000.00,40000.00,11325.93
00000000000000000021368265,4113272,20DEC2004,90000.00,60451.00,32610.02
00000000000000000019123993,4115747,20DEC2002,242284.00,168284.00,157228.28
00000000000000000074628327,4115747,28JAN2010,105541.47,105541.47,60591.72
00000000000000000259062301,4115747,24JUN2015,64000.00,64000.00,0.00
00000000000000000370692429,4115747,10FEB2017,49381.00,49381.00,48193.84
00000000000000000273344995,4117380,29JAN2016,5400.00,5400.00,0.00
00000100000000000276531602,4117380,18MAR2016,15000.00,15000.00,10099.25
00000000000000000082870274,4121287,31MAY2010,55000.00,55000.00,33242.77
00000000000000000274652568,4125613,17FEB2016,0.00,0.00,0.00
00000000000000000275933473,4125613,09MAR2016,0.00,0.00,0.00
00000000000000000357314815,4125613,22JUL2016,0.00,2794.50,1225.27
00000000000000000017499204,4129175,25SEP1998,59950.96,59950.96,30776.51
00000000000000000281207500,4135168,08JUN2016,25000.00,25000.00,0.00
00000000000000000281348653,4135168,10JUN2016,24453.26,24453.26,0.00
00000000000000000365019062,4135168,21NOV2016,83000.00,83000.00,79606.57
00000000000000000186297286,4136553,30APR2013,100377.11,100377.11,96056.12
00000000000000000263327088,4140769,04SEP2015,0.00,0.00,0.00
00000000000000000271677272,4140769,29DEC2015,0.00,0.00,0.00
00000000000000000364138543,4140769,04NOV2016,0.00,4140.14,3873.43
00000000000000000017649862,4147811,25FEB2005,125000.00,125000.00,58046.23
00000000000000000283679823,4162865,20NOV2007,50000.00,50000.00,36632.74
00000000000000000283679842,4162865,23APR2007,150000.00,150000.00,42471.26
00000000000000000283436148,4166584,24MAR2010,5500.00,5500.00,0.00
00000000000000000360959659,4166584,03OCT2016,3430.00,3430.00,3175.70
00000000000000000280571559,4179184,07JUN2016,3300.00,3300.00,2525.19
00000000000000000021475161,4179912,22JUN2007,72000.00,72000.00,49636.40
00000000000000000365814213,4181503,30NOV2016,9384.13,9384.13,9101.86
00000000000000000166110700,4184339,30JUN2010,350000.00,350000.00,300435.21
00000000000000000279531214,4185798,23MAY2016,12282.50,12282.50,10672.59
00000000000000000098298110,4188819,07OCT2010,24489.80,24489.80,2696.45
00000000000000000177614751,4191705,06AUG2007,148450.00,148450.00,125104.32
00000000000000000249194124,4213382,08JAN2015,26499.31,26499.31,16376.30
00000100000000000349418267,4213382,10AUG2010,4000.00,4000.00,0.00
00000000000000000278261417,4222641,19APR2016,24195.82,24195.82,0.00
00000000000000000357062042,4222641,19JUL2016,24724.87,24724.87,0.00
00000000000000000362901579,4222641,19OCT2016,9488.58,9488.58,0.00
00000000000000000362903367,4222641,19OCT2016,34998.02,34998.02,0.00
00000000000000000369328067,4222641,19JAN2017,39310.75,39310.75,30478.05
00000000000000000018433016,4225395,13JUL2005,200102.00,178102.00,160256.59
00000000000000000019440731,4227504,22SEP1999,69116.39,69116.39,29365.18
00000000000000000024758645,4228501,31AUG2004,100423.10,100423.10,54285.81
00000000000000000283356295,4232933,06JUL2006,165500.00,165500.00,128742.76
00000000000000000016793671,4233272,11JAN2006,210900.00,210900.00,150018.05
00000000000000000016887248,4237522,05JUL2005,60000.00,60000.00,1549.32
00000000000000000156997214,4241904,18OCT2012,93103.03,93103.03,81445.99
00000000000000000175475393,4248748,29NOV2005,168000.00,168000.00,138383.52
00000000000000000365548987,4248748,23NOV2016,7200.00,7200.00,6673.24
00000000000000000017300789,4250587,01OCT2001,48080.97,48080.97,0.00
00000000000000000021926632,4252350,10APR2000,111187.24,111187.24,28863.96
00000000000000000023919783,4261689,11FEB2000,72055.67,33055.67,47642.01
00000000000000000192411260,4261689,25JUL2013,6000.00,6000.00,0.00
00000000000000000245791493,4261689,27OCT2014,7033.43,7033.43,5487.64
00000000000000000276609098,4261689,21MAR2016,19952.82,19952.82,17948.96
00000000000000000020508744,4274086,15NOV2007,85000.00,85000.00,58463.00
00000000000000000080559212,4277482,19APR2010,23226.99,23226.99,4168.14
00000000000000000197009522,4278164,22OCT2013,8000.00,8000.00,228.90
00000000000000000019977424,4292578,29OCT1999,51086.03,51086.03,12744.55
00000000000000000283708065,4294963,15NOV2005,45000.00,45000.00,0.00
00000000000000000019290409,4298815,25JUL2006,105500.00,105500.00,72850.04
00000000000000000359641857,4298815,07SEP2016,5000.00,5000.00,0.00
00000000000000000364518574,4298815,10NOV2016,16250.57,16250.57,15717.36
00000100000000000342479406,4298815,25JUL2006,84469.53,84469.53,57172.48
00000000000000000254562033,4302407,08APR2015,3400.00,3400.00,1984.23
00000000000000000258263527,4302407,09JUN2015,3000.00,3000.00,1861.29
00000000000000000370550356,4302407,07FEB2017,9100.00,9100.00,8993.71
00000000000000000025796486,4306383,14DEC2000,48386.21,48386.21,12677.89
00000000000000000018208278,4308077,28NOV2008,223000.00,223000.00,195175.86
00000000000000000189077997,4308077,12JUN2013,3808.26,3808.26,1232.15
00000000000000000283414323,4308077,02NOV2015,1100.00,1100.00,491.25
00000000000000000025261672,4320371,23AUG2006,160000.00,125000.00,57812.56
00000000000000000280044522,4322912,24MAY2016,25000.00,25000.00,21772.28
00000100000000001194475725,4322912,19FEB2015,30000.00,30000.00,15164.21
00000000000000000283615472,4324650,11JAN2006,40000.00,40000.00,30282.93
00000000000000000283615968,4324650,07JAN2015,6800.00,6800.00,6589.24
