COD_PERSONA;COD_AREANEGO;COD_EDAD;COD_OFICIPAL;COD_SEGLOBAL;estado_cli
8978701;13;70;4093;23;M
8978783;13;68;835;23;M
8978913;13;69;907;21;A
8979010;13;49;2971;24;A
8979397;13;60;530;82;A
8979435;6057;51;6054;24;I
8979445;13;62;6924;81;A
8979629;13;63;2155;23;M
8980106;13;68;1286;23;A
8980336;6057;60;846;23;A
8980398;6057;41;9981;24;I
8980474;13;38;1606;21;A
8980594;13;61;9732;23;M
8980642;6057;58;5630;24;A
8980668;13;63;4866;23;A
8980854;13;80;6551;23;A
8981073;13;56;838;84;A
8981112;16;40;8391;24;A
8981729;13;67;3382;23;A
8981926;6057;66;9981;23;I
8981945;6057;55;3169;24;I
8982323;13;91;975;23;A
8982712;13;63;1048;81;A
8983309;13;46;3137;14;A
8983869;13;71;5148;23;I
8984269;6057;37;1514;24;A
8984710;13;77;1158;23;A
8984786;4747;62;5777;23;A
8985418;13;74;287;14;A
8985955;13;61;4483;23;A
8986242;6057;55;8248;24;I
8986386;13;78;3680;23;A
8987121;6057;48;436;24;I
8987505;13;51;1074;24;M
8988412;13;55;2859;22;A
8988957;13;55;889;22;A
8988973;13;47;7527;24;A
8989237;13;64;287;14;A
8990011;6057;38;9613;85;I
8990579;13;59;4901;80;A
8990615;13;60;7978;23;A
8990808;13;47;4663;83;A
8991537;6057;45;780;83;I
8991621;6057;55;4901;24;I
8992321;13;53;1279;81;A
8992408;13;77;2280;23;A
8992633;13;41;5899;24;A
8993767;13;73;6600;22;A
8993870;13;71;5361;23;A
8993919;13;67;5505;23;A
8994175;13;95;1390;23;A
8994823;13;48;6170;24;A
8995048;13;24;1635;25;A
8995396;6057;73;9613;23;R
8996251;13;56;2100;81;A
8996608;13;54;250;24;A
8996801;13;68;2930;22;A
8997190;13;57;91;24;A
8997421;13;67;5310;23;A
8997428;6057;79;873;23;I
8997532;13;33;2076;24;I
8998088;13;53;6800;21;A
8998709;6057;65;9350;23;A
8998763;13;84;5720;23;A
8999003;13;52;7269;24;A
8999064;6057;70;3852;23;A
8999814;13;82;4990;22;A
8999945;6057;71;2995;23;I
9000195;13;73;2930;23;A
9000349;13;75;1941;23;A
9000409;13;75;2996;23;A
9000780;6057;48;9613;85;I
9000887;13;65;774;22;A
9001654;13;74;2995;23;A
9002499;13;67;3630;22;A
9002644;13;65;3500;23;A
9002854;13;82;4990;22;A
9003272;13;47;53;21;A
9003987;13;66;5720;21;A
9004680;58;24;2376;34;M
9005138;13;71;5360;23;A
9005361;13;53;606;22;A
9005559;13;64;3478;23;A
9005637;13;69;1272;88;M
9005704;13;65;5310;23;A
9005723;6057;44;8645;24;A
9006292;13;66;4770;15;A
9006670;13;81;3052;23;A
9006708;13;68;4001;23;A
9007392;6057;67;9473;23;A
9008193;13;63;4770;22;A
9008240;6057;42;9508;24;M
9008347;13;67;2931;23;A
9008399;13;64;4939;21;A
9008828;13;63;4770;22;A
9009596;13;61;1390;23;A
9009928;13;61;5360;23;A
9009963;16;60;6054;23;A
9011028;13;47;5706;22;A
9011271;6057;64;2995;23;I
9011837;13;61;4770;23;I
9011872;6057;47;9613;24;I
9012078;13;58;4770;81;I
9012215;13;57;4771;24;A
9012274;13;63;6490;14;A
9012569;13;60;2742;23;A
9013007;13;54;2982;24;A
9013446;13;36;5745;12;A
9013560;13;49;6839;24;A
9013756;13;52;1054;24;A
9014169;13;51;6566;24;A
9014257;13;49;1344;24;M
9014854;13;46;2729;24;A
9015506;6057;50;9613;24;I
9016231;13;73;3630;23;A
9016695;13;89;4000;23;A
9017084;13;83;2491;22;A
9017117;13;74;2944;23;A
9017935;13;56;7076;24;A
9017940;6057;52;9617;24;R
9018840;6057;39;753;24;R
9019103;13;73;779;22;A
9019422;13;73;779;23;A
9019903;6057;36;4103;81;I
9020277;13;73;765;22;A
9020905;13;35;6161;22;A
9020954;13;73;3474;23;A
9021428;13;67;4955;22;A
9021447;13;48;180;24;A
9022010;13;68;2124;22;A
9022057;6057;68;9981;23;I
9023086;13;52;9725;21;A
9023294;13;69;4951;21;A
9023534;13;67;5840;23;A
9024103;13;65;2297;83;A
9024193;13;65;2824;23;A
9024426;13;73;6874;23;A
9024748;13;40;2995;24;A
9025992;13;26;2550;22;A
9026279;13;55;5840;24;M
9026775;13;48;5660;22;A
9027617;13;65;761;23;A
9027803;13;52;7010;24;A
9028346;6057;40;8675;24;A
9028512;13;57;2408;14;A
9028808;13;36;9502;85;A
9029261;13;61;1829;23;A
9029407;13;58;5360;24;A
9029536;13;55;4015;14;A
9029746;16;44;6054;24;A
9029968;13;50;1390;22;A
9030195;13;62;4958;23;A
9030726;13;68;1395;23;A
9030739;6057;36;9617;83;I
9031147;13;48;6260;83;M
9031214;13;63;4508;81;A
9031967;13;52;2933;85;A
9032615;13;45;1475;24;A
9032854;13;59;955;21;A
9033032;6057;29;9981;25;I
9033282;13;41;6829;24;R
9033320;13;54;7382;24;A
9033366;13;56;53;22;A
9033436;13;56;2400;24;A
9033444;13;76;488;23;I
9033509;13;43;6241;24;M
9033693;13;33;733;22;A
9033901;6057;41;9981;87;M
9034169;13;54;1234;24;A
9035177;13;51;43;24;A
9035257;6057;52;6853;24;M
9035269;13;90;180;14;A
9035326;13;51;401;24;A
9035350;16;58;512;15;A
9036603;13;57;2075;24;A
9036987;6057;39;9613;24;R
9037094;13;30;4817;24;A
9037121;4747;53;6751;15;A
9037525;13;52;736;24;A
9037797;13;47;6460;24;A
9037842;6057;53;1607;24;I
9038073;13;42;4866;24;A
9039110;6057;47;4840;24;I
9039464;13;45;1940;24;A
9039487;13;44;1940;21;A
9040260;13;87;4058;13;A
9040484;13;68;4840;23;A
9041000;13;61;171;83;I
9041112;6057;69;5900;23;I
9042139;13;41;571;24;A
9042140;13;37;1390;24;A
9042199;58;20;5698;34;A
9042505;13;75;4094;21;A
9043366;6057;66;9341;23;A
9043378;13;65;1633;83;R
9044045;13;66;7028;23;A
9044344;13;65;1432;14;A
9044887;13;63;1508;15;A
9044958;13;70;5764;22;A
9045250;13;65;5900;88;A
9045515;13;37;3033;24;A
9045849;13;51;1783;24;M
9046180;13;60;4360;82;A
9046181;13;55;1344;21;A
9047239;13;61;2731;87;R
9047569;6057;18;812;35;M
9048923;13;47;1583;89;A
9049447;13;55;1170;21;A
9049862;13;50;8142;24;A
9050118;13;54;382;24;A
9050469;13;48;1019;15;A
9050998;13;36;4690;24;A
9051093;13;49;1432;83;A
9051213;6057;53;9959;24;A
9051249;13;81;4328;23;I
9051291;13;37;262;15;A
9051547;13;61;425;23;A
9051697;13;58;298;24;R
9051899;13;59;5237;85;A
9051990;13;57;5237;15;A
9052048;13;64;2069;23;A
9052414;58;61;5510;81;A
9052439;13;67;3065;22;A
9052981;13;38;1371;22;A
9053158;13;59;3560;23;A
9053412;13;25;3098;25;A
9053685;13;84;908;13;A
9054102;6057;58;975;81;A
9055168;13;56;5237;24;I
9055256;13;56;733;24;A
9055284;13;40;483;24;M
9055743;13;52;4220;24;A
9056030;13;61;4829;23;M
9056171;16;55;2499;15;A
9056334;13;45;516;24;A
9056715;13;80;7405;21;A
9056904;6057;51;1455;24;I
9056949;13;71;9030;21;A
9057261;6057;50;674;24;A
9058114;6057;44;9981;24;I
9058514;58;74;2372;23;M
9058557;13;65;664;23;A
9058619;13;58;401;83;A
9058837;13;50;660;24;A
9059008;13;49;2491;24;A
9059470;13;70;6517;23;M
9059509;13;70;6681;23;M
9059746;16;41;6054;24;A
9059747;13;65;5910;23;A
9060164;13;66;565;14;A
9060872;13;50;509;24;A
9060899;13;51;7311;24;A
9060951;13;46;5656;24;M
9060976;13;40;2301;22;A
9061802;6057;62;8248;23;I
9062375;13;60;4051;87;M
9062495;13;51;298;83;A
9062667;13;83;899;23;A
9063301;13;31;672;24;A
9063870;6057;38;8248;24;I
9063898;13;43;6397;24;A
9064044;88;61;3152;23;I
9064793;13;58;720;14;A
9064879;13;56;7511;24;A
9064896;13;39;5160;24;A
9065581;16;73;6054;23;A
9065696;13;70;1429;23;A
9065956;6057;60;9613;23;R
9066003;13;48;7351;24;A
9066490;13;64;4017;23;R
9066996;13;67;288;23;A
9067213;13;66;3325;14;A
9067359;13;41;2140;24;A
9067549;13;49;566;22;A
9067742;6057;46;9981;24;I
9068000;13;79;4026;23;A
9068101;13;84;899;14;A
9068304;13;84;3108;23;A
9068356;13;78;957;14;A
9068401;13;53;152;14;A
9068999;13;71;971;13;A
9069215;13;54;8361;24;M
9069409;6057;36;9981;24;I
9069499;13;53;2079;24;A
9069926;13;48;5656;24;A
9070045;13;41;124;24;A
9070446;13;68;4032;22;A
9070523;13;58;612;14;A
9070698;6057;60;7665;23;I
9071060;13;46;2742;24;A
9071601;6057;46;102;24;I
9071618;13;53;111;24;A
9071677;6057;46;5777;24;I
9072407;13;90;683;21;A
9072906;6057;61;6460;23;I
9072938;13;21;331;25;A
9073551;13;73;923;22;A
9073671;13;40;2935;85;A
9073849;6057;40;765;24;I
9074029;13;78;116;23;M
9074583;13;45;3368;24;M
9075393;16;46;404;22;A
9075708;6057;48;2728;24;A
9076354;13;18;4951;25;A
9076764;13;52;3365;81;A
9077025;16;40;6054;24;A
9077127;6057;48;9613;85;R
9077252;13;66;53;14;A
9077740;6057;44;2419;24;I
9077780;13;60;1607;21;A
9078338;13;65;5485;23;A
9078417;6057;31;9981;24;I
9079036;13;38;2656;24;A
9079516;6057;66;6579;14;I
9079543;6057;47;8387;24;A
9080084;13;80;2602;22;A
9080098;13;34;9465;24;A
9080671;13;62;269;21;A
9080721;13;78;7983;23;A
9080742;13;69;4284;22;A
9080948;6057;51;9613;24;I
9081126;13;47;6151;24;A
9081254;6057;56;590;24;R
9081338;13;59;1367;23;A
9081345;13;62;327;23;A
9081392;6057;62;8248;23;I
9081851;13;66;6900;23;I
9081877;58;46;613;83;I
9082026;13;45;4957;24;A
9082492;6057;41;3299;85;A
9082573;13;42;9465;24;R
9082833;13;32;2742;24;M
9083074;13;53;262;24;A
9083087;13;37;3054;24;A
9083534;13;48;966;24;A
9083716;13;48;845;22;A
9084092;13;58;4924;24;A
9084110;13;71;6801;21;A
9084978;13;71;2585;21;A
9085319;13;67;8760;23;M
9085393;13;87;673;23;A
9085468;13;75;908;22;A
9085571;13;68;5956;22;A
9085605;6057;53;6054;24;R
9085683;13;45;6539;24;A
9086182;13;59;3235;23;A
9086250;13;64;4920;23;A
9086360;6057;43;861;24;I
9086780;6057;35;9981;24;I
9087096;6057;47;9613;24;I
9087206;13;46;519;15;A
9087467;13;58;324;24;M
9087982;13;35;6089;24;A
9088268;6057;43;681;24;I
9088580;6057;58;9613;24;I
9089025;13;43;1149;14;A
9089329;13;52;965;24;R
9089469;13;44;272;21;A
9090285;6057;55;9613;24;I
9090314;13;55;7385;21;A
9090372;13;85;4018;22;A
9090920;13;57;6716;24;A
9091134;6057;39;6426;24;M
9091219;13;80;372;23;A
9091384;13;79;263;21;A
9091642;13;22;5700;35;A
9092051;13;49;4423;24;A
9092198;6057;65;9613;23;I
9093501;6057;79;9981;23;I
9093619;13;76;4662;23;A
9093635;6057;53;2439;22;I
9094230;13;44;7280;24;A
9094563;13;47;3188;14;A
9094752;13;40;6311;24;A
9094848;13;72;4388;23;A
9095185;13;99;613;22;A
9095246;13;46;5931;22;A
9095307;13;78;352;22;A
9095463;13;56;4021;24;A
9096000;13;52;8316;24;A
9096572;13;42;8105;81;M
9096935;13;46;9091;24;A
9097057;13;54;3504;24;I
9097061;13;84;3219;23;A
9097979;13;50;388;87;A
9098010;13;43;9465;24;A
9098330;13;81;5920;23;A
9098374;4747;42;9465;24;A
9098667;6057;54;9613;24;R
9099045;13;62;2408;22;A
9099274;4747;48;5777;24;I
9099332;13;44;3418;24;A
9099787;13;46;5897;83;A
9101123;4747;59;5777;23;A
9101543;6057;58;3478;24;I
9101704;13;82;4021;23;A
9102130;6057;47;9613;24;I
9102410;6057;40;9613;24;I
9102535;13;37;9465;24;A
9102824;6057;41;9726;24;I
9102857;6057;62;8248;23;I
9102899;58;56;2743;86;M
9103801;6057;50;9613;85;I
9103952;13;55;6853;24;A
9104672;13;60;40;21;A
9105265;13;44;6458;12;A
9105695;13;65;1635;23;A
9106084;13;29;6075;21;A
9106413;6057;57;9613;24;M
9106541;13;23;2058;25;A
9106694;13;41;7529;24;M
9107463;6057;59;8248;23;I
9107504;6057;67;9613;23;I
9107884;6057;65;9981;23;I
9108184;13;21;2391;25;A
9108738;6057;61;1078;23;R
9109002;4747;41;6553;13;A
9109354;13;49;3150;81;A
9109859;13;62;512;23;A
9110483;13;40;1487;24;A
9110539;13;56;6494;24;R
9110646;6057;45;1316;24;M
9110765;13;67;4958;14;A
9111708;6057;51;9465;24;M
9111767;6057;68;4330;23;A
9112067;13;23;6755;81;A
9112114;13;44;720;24;R
9112264;13;63;2563;23;A
9113181;6057;70;9981;23;I
9113606;13;75;6050;23;A
9114451;6057;48;9892;24;I
9114817;13;55;8377;13;A
9115071;13;54;9622;24;M
9115488;13;79;625;21;A
9116304;13;64;3033;22;A
9116576;6057;43;1545;24;A
9116705;13;67;7685;22;A
9116765;13;40;263;24;A
9117700;6057;43;4829;24;R
9117924;6057;52;9613;24;I
9118002;6057;44;2842;24;A
9118232;13;37;567;24;A
9118609;6057;76;9613;23;I
9119106;13;34;6341;24;A
9119180;13;54;9613;24;R
9119321;13;51;6130;24;A
9119694;13;57;8186;15;A
9120359;6057;52;9981;24;I
9120377;13;40;276;22;A
9120706;13;40;5350;24;A
9121175;6057;58;9613;24;I
9122562;13;35;2900;15;A
9122751;13;40;8199;24;A
9122833;13;45;1487;24;A
9122844;13;47;6148;24;A
9123260;6057;58;2669;81;A
9124536;13;57;6161;24;R
9124828;13;58;4100;22;A
9126050;13;24;6270;25;A
9126084;6057;43;819;22;I
9126370;6057;50;9613;24;I
9126545;13;61;6450;23;R
9127032;6057;51;3270;24;I
9127192;8004;40;3394;81;M
9127818;13;38;148;87;M
9128097;4747;42;5777;22;A
9128274;16;39;6077;24;A
9128363;16;53;2499;24;A
9129364;6057;43;2962;24;I
9129486;13;57;4100;85;M
9129648;6057;51;9981;24;I
9129769;13;41;1797;81;A
9130167;6057;42;4093;24;M
9130229;13;51;6010;24;A
9130260;13;49;5292;24;A
9130466;13;39;1347;24;A
9131096;6057;29;8248;25;R
9131780;6057;44;495;24;I
9131889;13;48;3578;14;A
9132278;58;18;2325;34;A
9132512;13;39;1758;24;A
9132718;6057;52;282;24;M
9132944;13;25;3223;25;A
9133444;13;45;1025;24;M
9134891;13;66;3018;23;A
9135005;13;61;5840;83;R
9135530;6057;47;9534;24;M
9136068;13;39;6071;24;R
9136148;13;45;4914;24;A
9136281;13;54;3191;81;A
9137569;6057;54;9613;24;R
9137989;6057;39;9613;87;I
9139475;13;77;2982;23;A
9139641;13;37;2096;24;A
9139645;13;44;4161;24;A
9139731;13;71;485;23;A
9140605;6057;38;2659;85;I
9140629;13;25;2734;25;A
9140733;13;77;3226;23;A
9141228;13;46;1640;24;A
9141398;13;39;4000;24;R
9141837;13;40;776;22;A
9142400;13;58;4135;22;A
9143054;13;56;502;24;A
9143201;13;50;9095;15;A
9143445;6057;38;9617;83;I
9143660;13;45;1519;85;A
9143742;13;31;1640;24;A
9143962;13;57;437;15;A
9144366;6057;45;6076;24;I
9144403;6057;40;2800;87;I
9144444;13;49;974;22;A
9144527;13;44;1045;24;A
9145807;13;71;3494;23;A
9146432;6057;60;937;23;A
9146631;13;66;2609;23;A
9147281;13;49;7924;24;R
9147847;13;40;1045;24;I
9148193;13;66;5129;23;A
9148525;13;38;3131;24;A
9148648;13;38;697;21;A
9148776;6057;50;9892;24;A
9149589;6057;45;9981;24;I
9149760;13;48;9544;24;A
9150858;13;37;2808;24;A
9151164;13;59;5898;23;A
9151487;13;44;4108;24;A
9151621;6057;49;9613;85;I
9151660;6057;43;9981;24;I
9151693;13;64;2495;23;A
9152039;13;65;456;23;A
9152190;13;35;7015;24;A
9152449;6057;56;9613;24;I
9152760;13;38;358;81;A
9153826;13;43;1139;24;A
9153903;13;45;4284;81;A
9154384;13;37;3022;24;A
9154669;6057;42;8248;24;I
9154716;6057;62;9613;81;I
9155041;13;49;6844;24;A
9155143;13;43;1456;24;A
9155443;13;41;879;24;A
9155584;4747;38;5777;24;A
9156352;13;52;9465;24;A
9156486;13;42;6488;24;M
9156866;13;37;231;24;M
9157323;13;38;371;24;A
9157636;13;40;847;24;A
9158001;13;23;9723;83;M
9158116;6057;55;9613;24;I
9158362;13;38;5335;22;A
9159324;6057;51;9613;24;I
9159559;13;55;126;22;A
9160775;13;67;541;23;A
9160804;13;53;559;24;A
9162938;13;52;485;86;A
9163184;16;37;621;24;A
9163366;13;37;1263;24;A
9163583;13;72;1300;14;A
9163834;13;69;1077;23;A
9163934;13;76;743;23;A
9163942;6057;68;9622;23;I
9164894;13;50;2754;24;A
9165019;6057;49;3800;81;I
9165802;13;28;98;25;A
9166871;13;57;5625;24;A
9167005;13;39;283;24;A
9167288;6057;45;9613;24;I
9167357;13;62;3327;22;A
9168136;13;70;9726;22;A
9168524;13;37;4000;24;A
9168698;13;37;263;24;A
9169018;13;32;3577;24;A
9169493;13;37;1264;24;A
9169928;6057;53;9617;24;I
9170401;6057;36;9613;85;R
9170493;6057;56;9465;15;I
9170504;6057;39;928;24;I
9170820;13;56;3436;89;M
9171104;6057;35;706;87;I
9171122;13;37;1443;24;A
9171398;6057;70;1600;23;A
9172185;13;72;1230;14;A
9172327;4747;38;5777;22;A
9172423;13;46;635;24;A
9172896;13;37;2737;24;A
9172919;13;63;5960;22;A
9173147;13;37;4023;15;A
9173290;13;67;5584;22;A
9173295;13;53;5540;24;A
9173550;13;82;2982;22;A
9173998;6057;48;9613;24;I
9174382;13;45;6894;24;A
9174491;13;80;3334;23;A
9175186;13;87;5788;23;A
9175336;13;75;412;23;R
9175594;13;42;500;24;I
9175726;13;38;733;24;A
9175735;13;50;5876;24;A
9175809;6057;52;8248;24;I
9176169;13;42;5825;24;A
9176292;13;36;5550;24;A
9176500;13;36;96;81;A
9176553;13;52;2952;21;A
9176861;6057;59;404;23;I
9177080;16;52;4957;22;A
9177342;13;59;1701;23;A
9177506;13;45;4400;24;A
9177901;6057;41;5933;24;A
9178064;13;51;1224;24;A
9178279;6057;58;8248;24;I
9178567;6057;57;9613;81;I
9178851;13;46;2043;24;A
9179046;13;80;4400;23;I
9179158;6057;51;8248;24;I
9179184;13;54;1785;24;A
9180014;13;84;9613;23;A
9180573;13;90;5125;23;A
9181195;6057;55;4624;24;I
9182085;13;54;4275;83;A
9182133;13;50;8191;24;A
9183121;13;68;512;23;A
9183247;13;36;3130;24;A
9183679;13;59;6715;89;A
9184402;6057;48;8248;24;I
9184409;13;81;1250;23;A
9184751;6057;45;8248;24;I
9184955;13;43;1779;24;A
9185565;6057;47;9613;24;R
9185629;16;38;6054;24;A
9185715;13;51;6161;22;A
9185725;6057;47;8248;24;R
9185884;13;45;1043;24;A
9186590;13;33;9768;35;A
9186708;13;53;8193;22;A
9186798;13;36;141;83;A
9187006;6057;64;9613;23;I
9187111;13;21;2071;25;A
9187216;6057;36;8248;24;I
9187676;16;60;8736;23;A
9187916;16;60;6054;23;A
9188066;6057;40;537;24;A
9188080;6057;42;9613;85;I
9189162;13;23;7782;86;A
9189171;13;58;2770;13;A
9189220;13;26;484;25;A
9190073;6057;35;4849;12;R
9191534;6057;35;9981;24;I
9191623;16;63;899;23;A
9191736;13;68;4540;23;M
9191757;6057;35;9981;24;I
9192136;13;35;43;22;A
9192244;13;52;4255;24;M
9192384;13;56;1350;24;A
9192964;13;76;7513;21;A
9193302;13;34;2585;24;R
9193423;6057;63;9455;23;A
9193432;13;54;125;24;A
9193750;13;81;7568;23;A
9194480;13;35;787;24;A
9195242;13;54;142;22;A
9195343;13;34;238;87;I
9195696;6057;74;8248;23;I
9195959;13;84;388;22;A
9196267;13;45;2094;22;A
9196839;13;65;6135;80;A
9197290;13;80;5420;14;A
9197682;13;49;959;24;A
9199012;13;54;540;24;A
9200172;13;68;2951;23;A
9200324;13;81;3510;23;A
9201697;13;48;3196;24;A
9201743;6057;49;9981;24;I
9201833;13;38;674;14;A
9202060;13;37;965;21;A
9202132;13;46;3095;24;A
9202408;6057;56;9981;24;A
9203299;13;35;1966;24;A
9203406;13;43;4106;24;M
9204042;13;69;4273;23;A
9204539;13;61;3347;15;A
9204798;13;67;2439;23;A
9205062;13;41;516;24;A
9205423;13;34;5230;24;A
9205589;13;34;655;24;A
9205701;13;65;1049;23;A
9206004;13;39;917;83;A
9206596;13;42;7513;24;I
9206605;13;51;269;24;M
9206640;13;34;3500;21;A
9206743;13;81;883;23;A
9207264;13;54;3052;24;A
9207291;13;62;3262;23;A
9207313;13;39;403;15;A
9207651;13;79;3095;23;A
9208026;13;50;4905;24;A
9209027;13;49;9726;24;A
9209222;13;72;1560;23;A
9209295;13;54;1470;24;A
9209343;13;62;3320;21;A
9209708;13;66;971;13;A
9209773;58;27;4572;33;A
9210401;6057;51;9981;85;I
9211089;13;66;4136;23;A
9211562;13;41;4240;24;M
9212308;13;33;100;14;A
9212362;13;43;2402;87;A
9212364;13;46;5840;22;A
9212702;6057;37;8248;24;I
9213156;6057;35;3226;24;I
9213250;13;77;2479;22;A
9213462;58;64;4071;22;I
9213798;13;33;2499;87;A
9215104;13;33;1589;24;A
9215636;13;88;116;23;A
9215687;6057;57;9981;24;I
9216619;13;37;3044;24;M
9216660;13;81;3240;13;A
9216966;13;33;1788;24;A
9217740;13;47;483;24;M
9217744;13;33;1699;81;A
9218267;13;23;708;25;A
9218507;13;47;4610;24;A
9218512;13;64;1447;23;A
9219123;13;83;9726;23;A
9219384;6057;51;4540;24;I
9219579;13;58;744;24;M
9220345;13;40;5910;24;I
9221425;13;50;108;87;M
9221706;13;36;622;81;A
9221934;13;49;1343;24;A
9222203;13;46;3089;24;A
9222800;6057;33;8248;24;I
9223020;6057;72;9613;23;I
9223025;16;32;1070;21;A
9224253;6057;81;6046;14;R
9224623;13;44;874;24;A
9225387;13;58;661;22;A
9225689;6057;50;9613;24;R
9226520;13;44;3330;24;A
9226543;13;48;1675;24;A
9226776;13;61;6508;15;A
9227397;13;59;109;14;A
9228584;16;31;6140;24;A
9228860;6057;42;9981;24;I
9228941;6057;67;9981;23;I
9229411;6057;43;367;24;I
9229588;6057;63;75;23;I
9229950;13;48;5996;15;A
9230017;6057;41;602;24;I
9230286;13;51;6315;24;A
9230722;13;39;1635;81;A
9230942;13;46;455;24;A
9231048;13;31;5600;24;A
9231090;13;32;2125;14;A
9231933;58;55;5651;24;M
9231946;6057;57;1809;24;I
9232192;13;71;697;23;A
9232271;13;40;5229;24;A
9232547;13;44;1673;24;A
9233552;13;48;102;24;M
9234388;13;43;53;24;A
9234577;13;42;9051;24;M
9234925;13;70;2773;14;A
9235313;13;58;8725;89;A
9236187;6057;38;415;14;I
9236232;13;70;4939;23;A
9236256;13;52;1023;24;M
9236596;6057;48;4093;85;M
9237343;6057;41;8248;24;R
9237697;13;37;2962;24;A
9238717;13;35;1356;82;A
9238729;13;52;915;24;A
9239153;13;51;193;24;A
9239236;13;26;4390;14;A
9239326;13;34;1527;24;M
9239488;58;48;4762;24;R
9239496;13;35;6530;24;A
9239977;13;29;4927;85;A
9240063;13;72;5044;23;A
9240637;13;40;6104;22;A
9240697;6057;41;3240;24;M
9240879;13;29;6600;25;A
9241112;13;36;408;22;A
9241610;13;29;2918;25;A
9242451;58;28;2372;35;M
9243062;13;63;845;81;A
9243655;13;74;6541;23;A
9244144;13;72;1432;23;A
9244681;16;33;6054;24;A
9245166;13;48;1278;24;M
9245382;13;31;7105;83;A
9246340;13;39;650;24;M
9246537;16;43;6054;24;A
9246549;6057;62;2268;23;I
9246743;13;62;879;23;A
9246796;13;61;233;22;A
9246949;6057;38;206;83;I
9246970;13;36;1455;24;A
9247165;13;42;1292;24;A
9247396;13;60;683;23;A
9247402;13;42;2683;24;A
9248258;13;43;4105;80;A
9248305;13;38;8139;81;M
9248929;13;58;8669;81;A
9249058;13;59;7947;23;A
9249120;13;68;5977;23;A
9249471;6057;57;692;24;A
9251029;13;37;4241;24;A
9251529;6057;50;150;24;A
9252929;13;55;1797;81;M
9253255;13;88;3325;23;A
9253271;13;65;2944;23;A
9253390;13;37;559;83;M
9253416;13;46;39;22;A
9253502;13;43;4000;24;A
9254084;6057;50;1649;24;A
9254123;13;76;6260;23;A
9254311;13;70;2402;23;M
9254874;6057;63;9981;85;I
9255018;13;31;1101;24;A
9255192;6057;70;9981;23;I
9255205;13;48;6260;24;A
9255518;13;72;4905;23;A
9255660;6057;39;6419;24;M
9256761;13;75;1016;22;A
9257014;13;46;5922;24;A
9258436;13;88;4000;23;A
9258859;6057;38;2931;24;I
9259327;13;47;2256;24;A
9260002;13;70;130;23;A
9260953;13;38;2599;24;A
9260997;13;43;812;24;A
9261727;13;55;2971;87;A
9261752;13;47;6900;24;A
9261776;13;43;9465;24;R
9261819;13;70;4259;14;A
9262117;13;45;625;22;A
9262248;13;80;923;22;A
9262498;13;56;5310;83;A
9263299;13;57;1406;24;A
9263513;6057;68;1145;14;I
9263927;6057;50;8248;24;I
9264018;13;68;655;22;A
9264283;13;52;461;24;A
9264374;13;34;564;24;A
9264978;6057;43;9892;24;R
9265789;13;60;8758;23;A
9266177;13;64;507;23;I
9266289;6057;57;9981;24;I
9266309;13;37;387;22;A
9266375;4747;50;5777;24;A
9266494;6057;62;9534;23;I
9266590;6057;41;9613;85;R
9266819;13;61;2339;83;M
9267219;6057;38;91;24;I
